Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5733, Los Angeles County, California",573300,Long Beach,1400000US06037573300,"(33.7948965, -118.1741585)",PM2.5_Concentration_2017_1400000US06037573300,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5734.01, Los Angeles County, California",573401,Long Beach,1400000US06037573401,"(33.81157, -118.1783155)",PM2.5_Concentration_2017_1400000US06037573401,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5734.02, Los Angeles County, California",573402,Signal Hill,1400000US06037573402,"(33.800741, -118.169241)",PM2.5_Concentration_2017_1400000US06037573402,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5734.03, Los Angeles County, California",573403,Long Beach,1400000US06037573403,"(33.7971065, -118.1586315)",PM2.5_Concentration_2017_1400000US06037573403,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5736.01, Los Angeles County, California",573601,Long Beach,1400000US06037573601,"(33.8256225, -118.1353035)",PM2.5_Concentration_2017_1400000US06037573601,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5737, Los Angeles County, California",573700,Long Beach,1400000US06037573700,"(33.825622, -118.107714)",PM2.5_Concentration_2017_1400000US06037573700,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5738, Los Angeles County, California",573800,Long Beach,1400000US06037573800,"(33.825582, -118.1003275)",PM2.5_Concentration_2017_1400000US06037573800,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5739.02, Los Angeles County, California",573902,Long Beach,1400000US06037573902,"(33.811973499999993, -118.07865249316662)",PM2.5_Concentration_2017_1400000US06037573902,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5740, Los Angeles County, California",574000,Long Beach,1400000US06037574000,"(33.8146265, -118.1024205)",PM2.5_Concentration_2017_1400000US06037574000,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5741, Los Angeles County, California",574100,Long Beach,1400000US06037574100,"(33.814659, -118.1216115)",PM2.5_Concentration_2017_1400000US06037574100,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5742.01, Los Angeles County, California",574201,Long Beach,1400000US06037574201,"(33.8032905, -118.1296265)",PM2.5_Concentration_2017_1400000US06037574201,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5742.02, Los Angeles County, California",574202,Long Beach,1400000US06037574202,"(33.801528, -118.1426875)",PM2.5_Concentration_2017_1400000US06037574202,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5743, Los Angeles County, California",574300,Long Beach,1400000US06037574300,"(33.799618, -118.116615)",PM2.5_Concentration_2017_1400000US06037574300,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5744, Los Angeles County, California",574400,Long Beach,1400000US06037574400,"(33.8029685, -118.102423)",PM2.5_Concentration_2017_1400000US06037574400,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5745, Los Angeles County, California",574500,Long Beach,1400000US06037574500,"(33.7850495, -118.09909)",PM2.5_Concentration_2017_1400000US06037574500,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5746.01, Los Angeles County, California",574601,Long Beach,1400000US06037574601,"(33.781883, -118.1157115)",PM2.5_Concentration_2017_1400000US06037574601,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5746.02, Los Angeles County, California",574602,Long Beach,1400000US06037574602,"(33.7778535, -118.1077455)",PM2.5_Concentration_2017_1400000US06037574602,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5747, Los Angeles County, California",574700,Long Beach,1400000US06037574700,"(33.778316, -118.118802)",PM2.5_Concentration_2017_1400000US06037574700,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5748, Los Angeles County, California",574800,Long Beach,1400000US06037574800,"(33.7825585, -118.1276545)",PM2.5_Concentration_2017_1400000US06037574800,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5749.01, Los Angeles County, California",574901,Long Beach,1400000US06037574901,"(33.7912135, -118.125115)",PM2.5_Concentration_2017_1400000US06037574901,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5749.02, Los Angeles County, California",574902,Long Beach,1400000US06037574902,"(33.790025, -118.1383855)",PM2.5_Concentration_2017_1400000US06037574902,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5750.01, Los Angeles County, California",575001,Long Beach,1400000US06037575001,"(33.794735, -118.147801)",PM2.5_Concentration_2017_1400000US06037575001,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5750.02, Los Angeles County, California",575002,Long Beach,1400000US06037575002,"(33.7864875, -118.1413935)",PM2.5_Concentration_2017_1400000US06037575002,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5751.01, Los Angeles County, California",575101,Long Beach,1400000US06037575101,"(33.788888, -118.162196)",PM2.5_Concentration_2017_1400000US06037575101,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5751.02, Los Angeles County, California",575102,Long Beach,1400000US06037575102,"(33.7844105, -118.1621985)",PM2.5_Concentration_2017_1400000US06037575102,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5751.03, Los Angeles County, California",575103,Long Beach,1400000US06037575103,"(33.786195, -118.153483)",PM2.5_Concentration_2017_1400000US06037575103,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5752.01, Los Angeles County, California",575201,Long Beach,1400000US06037575201,"(33.786226, -118.1763345)",PM2.5_Concentration_2017_1400000US06037575201,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5752.02, Los Angeles County, California",575202,Long Beach,1400000US06037575202,"(33.78623, -118.170894)",PM2.5_Concentration_2017_1400000US06037575202,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5753, Los Angeles County, California",575300,Long Beach,1400000US06037575300,"(33.786223, -118.185031)",PM2.5_Concentration_2017_1400000US06037575300,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5754.01, Los Angeles County, California",575401,Long Beach,1400000US06037575401,"(33.7863985, -118.199662)",PM2.5_Concentration_2017_1400000US06037575401,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5754.02, Los Angeles County, California",575402,Long Beach,1400000US06037575402,"(33.786223, -118.1915435)",PM2.5_Concentration_2017_1400000US06037575402,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5755, Los Angeles County, California",575500,Long Beach,1400000US06037575500,"(33.7864955, -118.216506)",PM2.5_Concentration_2017_1400000US06037575500,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5758.01, Los Angeles County, California",575801,Long Beach,1400000US06037575801,"(33.7789725, -118.202434)",PM2.5_Concentration_2017_1400000US06037575801,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5758.02, Los Angeles County, California",575802,Long Beach,1400000US06037575802,"(33.7789625, -118.197209)",PM2.5_Concentration_2017_1400000US06037575802,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5758.03, Los Angeles County, California",575803,Long Beach,1400000US06037575803,"(33.778964, -118.1937175)",PM2.5_Concentration_2017_1400000US06037575803,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5759.01, Los Angeles County, California",575901,Long Beach,1400000US06037575901,"(33.7731395, -118.2018035)",PM2.5_Concentration_2017_1400000US06037575901,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5759.02, Los Angeles County, California",575902,Long Beach,1400000US06037575902,"(33.7723135, -118.195205)",PM2.5_Concentration_2017_1400000US06037575902,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5760.01, Los Angeles County, California",576001,Long Beach,1400000US06037576001,"(33.7607185, -118.1929295)",PM2.5_Concentration_2017_1400000US06037576001,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5762, Los Angeles County, California",576200,Long Beach,1400000US06037576200,"(33.7722415, -118.18653)",PM2.5_Concentration_2017_1400000US06037576200,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5763.01, Los Angeles County, California",576301,Long Beach,1400000US06037576301,"(33.7789675, -118.1886975)",PM2.5_Concentration_2017_1400000US06037576301,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5763.02, Los Angeles County, California",576302,Long Beach,1400000US06037576302,"(33.7789715, -118.1828485)",PM2.5_Concentration_2017_1400000US06037576302,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5764.01, Los Angeles County, California",576401,Long Beach,1400000US06037576401,"(33.778975, -118.178504)",PM2.5_Concentration_2017_1400000US06037576401,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5764.02, Los Angeles County, California",576402,Long Beach,1400000US06037576402,"(33.778975, -118.174161)",PM2.5_Concentration_2017_1400000US06037576402,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5764.03, Los Angeles County, California",576403,Long Beach,1400000US06037576403,"(33.7789755, -118.1698145)",PM2.5_Concentration_2017_1400000US06037576403,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5765.01, Los Angeles County, California",576501,Long Beach,1400000US06037576501,"(33.7722045, -118.179118)",PM2.5_Concentration_2017_1400000US06037576501,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5765.02, Los Angeles County, California",576502,Long Beach,1400000US06037576502,"(33.7718495, -118.174028)",PM2.5_Concentration_2017_1400000US06037576502,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5765.03, Los Angeles County, California",576503,Long Beach,1400000US06037576503,"(33.7716165, -118.1698205)",PM2.5_Concentration_2017_1400000US06037576503,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5766.01, Los Angeles County, California",576601,Long Beach,1400000US06037576601,"(33.7652045, -118.1796705)",PM2.5_Concentration_2017_1400000US06037576601,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5766.02, Los Angeles County, California",576602,Long Beach,1400000US06037576602,"(33.765980150190742, -118.1707793026319)",PM2.5_Concentration_2017_1400000US06037576602,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5767, Los Angeles County, California",576700,Long Beach,1400000US06037576700,"(33.76441139, -118.1605362)",PM2.5_Concentration_2017_1400000US06037576700,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5768.01, Los Angeles County, California",576801,Long Beach,1400000US06037576801,"(33.7714375, -118.164174)",PM2.5_Concentration_2017_1400000US06037576801,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5768.02, Los Angeles County, California",576802,Long Beach,1400000US06037576802,"(33.7717065, -118.1578605)",PM2.5_Concentration_2017_1400000US06037576802,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5769.01, Los Angeles County, California",576901,Long Beach,1400000US06037576901,"(33.7789715, -118.1643805)",PM2.5_Concentration_2017_1400000US06037576901,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5769.03, Los Angeles County, California",576903,Long Beach,1400000US06037576903,"(33.7807795, -118.1567715)",PM2.5_Concentration_2017_1400000US06037576903,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5769.04, Los Angeles County, California",576904,Long Beach,1400000US06037576904,"(33.777152, -118.157318)",PM2.5_Concentration_2017_1400000US06037576904,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5770, Los Angeles County, California",577000,Long Beach,1400000US06037577000,"(33.7789585, -118.137556)",PM2.5_Concentration_2017_1400000US06037577000,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5771, Los Angeles County, California",577100,Long Beach,1400000US06037577100,"(33.7707995, -118.148066)",PM2.5_Concentration_2017_1400000US06037577100,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5772, Los Angeles County, California",577200,Long Beach,1400000US06037577200,"(33.76191605, -118.1491539)",PM2.5_Concentration_2017_1400000US06037577200,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5773, Los Angeles County, California",577300,Long Beach,1400000US06037577300,"(33.75766847, -118.1383438)",PM2.5_Concentration_2017_1400000US06037577300,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5774, Los Angeles County, California",577400,Long Beach,1400000US06037577400,"(33.762243, -118.135091)",PM2.5_Concentration_2017_1400000US06037577400,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5775.01, Los Angeles County, California",577501,Long Beach,1400000US06037577501,"(33.7547985, -118.1215115)",PM2.5_Concentration_2017_1400000US06037577501,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5775.04, Los Angeles County, California",577504,Long Beach,1400000US06037577504,"(33.75077078, -118.1235076)",PM2.5_Concentration_2017_1400000US06037577504,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5776.02, Los Angeles County, California",577602,Long Beach,1400000US06037577602,"(33.7691845, -118.113192)",PM2.5_Concentration_2017_1400000US06037577602,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5776.03, Los Angeles County, California",577603,Long Beach,1400000US06037577603,"(33.7674355, -118.128335)",PM2.5_Concentration_2017_1400000US06037577603,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5776.04, Los Angeles County, California",577604,Long Beach,1400000US06037577604,"(33.7541115, -118.106384)",PM2.5_Concentration_2017_1400000US06037577604,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,,"Census Tract 5990, Los Angeles County, California",599000,Avalon,1400000US06037599000,"(33.343563, -118.3300478)",PM2.5_Concentration_2017_1400000US06037599000,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5991, Los Angeles County, California",599100,Unincorporated Catalina Island,1400000US06037599100,"(33.388813499999998, -118.423552636715)",PM2.5_Concentration_2017_1400000US06037599100,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 6001, Los Angeles County, California",600100,Westmont,1400000US06037600100,"(33.9546155, -118.2959315)",PM2.5_Concentration_2017_1400000US06037600100,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 6002.01, Los Angeles County, California",600201,Westmont,1400000US06037600201,"(33.948816, -118.2970355)",PM2.5_Concentration_2017_1400000US06037600201,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 6002.02, Los Angeles County, California",600202,Westmont,1400000US06037600202,"(33.942687, -118.300322)",PM2.5_Concentration_2017_1400000US06037600202,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 6003.02, Los Angeles County, California",600302,Westmont,1400000US06037600302,"(33.935471, -118.304648)",PM2.5_Concentration_2017_1400000US06037600302,1/1/17
