Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Health,Asthma,Asthma-Related ER Visits,2014,41.08,"Census Tract 2133.10, Los Angeles County, California",213310,Pico-Union,1400000US06037213310,"(34.0508675, -118.29803)",Asthma_Related_ER_Visits_2014_1400000US06037213310,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,43.710947,"Census Tract 2041.20, Los Angeles County, California",204120,Boyle Heights,1400000US06037204120,"(34.033887, -118.2011895)",Asthma_Related_ER_Visits_2014_1400000US06037204120,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,56.663336,"Census Tract 2912.10, Los Angeles County, California",291210,Harbor Gateway,1400000US06037291210,"(33.8892885, -118.287175)",Asthma_Related_ER_Visits_2014_1400000US06037291210,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,53.566279,"Census Tract 4602, Los Angeles County, California",460200,Altadena,1400000US06037460200,"(34.2009205, -118.136652)",Asthma_Related_ER_Visits_2014_1400000US06037460200,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,27.670091,"Census Tract 1433, Los Angeles County, California",143300,Studio City,1400000US06037143300,"(34.1521895, -118.386433)",Asthma_Related_ER_Visits_2014_1400000US06037143300,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,61,"Census Tract 1174.08, Los Angeles County, California",117408,North Hills,1400000US06037117408,"(34.2248485, -118.4703675)",Asthma_Related_ER_Visits_2014_1400000US06037117408,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,57.485862,"Census Tract 5016, Los Angeles County, California",501600,Whittier,1400000US06037501600,"(33.9783585, -118.0077355)",Asthma_Related_ER_Visits_2014_1400000US06037501600,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,41.213875,"Census Tract 4036, Los Angeles County, California",403600,Ramona,1400000US06037403600,"(34.075307, -117.8590715)",Asthma_Related_ER_Visits_2014_1400000US06037403600,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,36.812132,"Census Tract 3021.02, Los Angeles County, California",302102,Glassell Park,1400000US06037302102,"(34.133249, -118.23492)",Asthma_Related_ER_Visits_2014_1400000US06037302102,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,34.82119,"Census Tract 1815, Los Angeles County, California",181500,Eagle Rock,1400000US06037181500,"(34.133864, -118.1922815)",Asthma_Related_ER_Visits_2014_1400000US06037181500,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,98.80623199999999,"Census Tract 2349.02, Los Angeles County, California",234902,Hyde Park,1400000US06037234902,"(33.981753, -118.3346945)",Asthma_Related_ER_Visits_2014_1400000US06037234902,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,38.803002,"Census Tract 2086.10, Los Angeles County, California",208610,Westlake,1400000US06037208610,"(34.071928, -118.280946)",Asthma_Related_ER_Visits_2014_1400000US06037208610,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,53.96,"Census Tract 2962.20, Los Angeles County, California",296220,San Pedro,1400000US06037296220,"(33.74101, -118.2837425)",Asthma_Related_ER_Visits_2014_1400000US06037296220,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,20.145663,"Census Tract 1944.01, Los Angeles County, California",194401,Beverly Grove,1400000US06037194401,"(34.08455, -118.3641455)",Asthma_Related_ER_Visits_2014_1400000US06037194401,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,43.220008,"Census Tract 4052.03, Los Angeles County, California",405203,Baldwin Park,1400000US06037405203,"(34.076437, -117.956923)",Asthma_Related_ER_Visits_2014_1400000US06037405203,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,16.376533,"Census Tract 2611.01, Los Angeles County, California",261101,Beverly Hills,1400000US06037261101,"(34.110602, -118.395214)",Asthma_Related_ER_Visits_2014_1400000US06037261101,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,12.181133,"Census Tract 2627.06, Los Angeles County, California",262706,Pacific Palisades,1400000US06037262706,"(34.03867557, -118.5269907)",Asthma_Related_ER_Visits_2014_1400000US06037262706,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,61.58,"Census Tract 5316.02, Los Angeles County, California",531602,East Los Angeles,1400000US06037531602,"(34.018128, -118.1643695)",Asthma_Related_ER_Visits_2014_1400000US06037531602,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,41.552964,"Census Tract 1241.05, Los Angeles County, California",124105,North Hollywood,1400000US06037124105,"(34.181229, -118.383405)",Asthma_Related_ER_Visits_2014_1400000US06037124105,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,61.11,"Census Tract 1201.05, Los Angeles County, California",120105,Panorama City,1400000US06037120105,"(34.2300875, -118.444443)",Asthma_Related_ER_Visits_2014_1400000US06037120105,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,34.402759,"Census Tract 3116, Los Angeles County, California",311600,Burbank,1400000US06037311600,"(34.152186, -118.3385765)",Asthma_Related_ER_Visits_2014_1400000US06037311600,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,44.327607,"Census Tract 5715.02, Los Angeles County, California",571502,Long Beach,1400000US06037571502,"(33.841848, -118.1845175)",Asthma_Related_ER_Visits_2014_1400000US06037571502,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,50.736956,"Census Tract 5313.02, Los Angeles County, California",531302,East Los Angeles,1400000US06037531302,"(34.015861, -118.1840735)",Asthma_Related_ER_Visits_2014_1400000US06037531302,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,121.594197,"Census Tract 2379, Los Angeles County, California",237900,Manchester Square,1400000US06037237900,"(33.970932, -118.311186)",Asthma_Related_ER_Visits_2014_1400000US06037237900,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,48.06,"Census Tract 5519, Los Angeles County, California",551900,Norwalk,1400000US06037551900,"(33.9095205, -118.105257)",Asthma_Related_ER_Visits_2014_1400000US06037551900,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,25.807634,"Census Tract 5545.17, Los Angeles County, California",554517,Cerritos,1400000US06037554517,"(33.8625445, -118.054959)",Asthma_Related_ER_Visits_2014_1400000US06037554517,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,54.97,"Census Tract 1065.20, Los Angeles County, California",106520,Sylmar,1400000US06037106520,"(34.308856, -118.4613605)",Asthma_Related_ER_Visits_2014_1400000US06037106520,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,51.586236,"Census Tract 2049.10, Los Angeles County, California",204910,Boyle Heights,1400000US06037204910,"(34.0250545, -118.1964135)",Asthma_Related_ER_Visits_2014_1400000US06037204910,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,51.53,"Census Tract 2284.10, Los Angeles County, California",228410,Historic South-Central,1400000US06037228410,"(34.014163, -118.2690345)",Asthma_Related_ER_Visits_2014_1400000US06037228410,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,39.76,"Census Tract 2088.01, Los Angeles County, California",208801,Westlake,1400000US06037208801,"(34.0602215, -118.276593)",Asthma_Related_ER_Visits_2014_1400000US06037208801,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,20.775286,"Census Tract 3012.06, Los Angeles County, California",301206,Glendale,1400000US06037301206,"(34.1633575, -118.2727315)",Asthma_Related_ER_Visits_2014_1400000US06037301206,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,50.151659,"Census Tract 5536.02, Los Angeles County, California",553602,Paramount,1400000US06037553602,"(33.9088955, -118.1644655)",Asthma_Related_ER_Visits_2014_1400000US06037553602,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,40.65,"Census Tract 2112.02, Los Angeles County, California",211202,Koreatown,1400000US06037211202,"(34.074526, -118.2941155)",Asthma_Related_ER_Visits_2014_1400000US06037211202,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,12.32,"Census Tract 2656.02, Los Angeles County, California",265602,Westwood,1400000US06037265602,"(34.060621, -118.434347)",Asthma_Related_ER_Visits_2014_1400000US06037265602,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,40.517969,"Census Tract 2227, Los Angeles County, California",222700,University Park,1400000US06037222700,"(34.020537, -118.2847645)",Asthma_Related_ER_Visits_2014_1400000US06037222700,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,33.13,"Census Tract 5039.02, Los Angeles County, California",503902,La Mirada,1400000US06037503902,"(33.887924, -118.015935)",Asthma_Related_ER_Visits_2014_1400000US06037503902,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,18.5,"Census Tract 1081.04, Los Angeles County, California",108104,Porter Ranch,1400000US06037108104,"(34.2939525, -118.5470515)",Asthma_Related_ER_Visits_2014_1400000US06037108104,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,39.993999,"Census Tract 5337.03, Los Angeles County, California",533703,Maywood,1400000US06037533703,"(33.984506, -118.1733515)",Asthma_Related_ER_Visits_2014_1400000US06037533703,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,26.915834,"Census Tract 2168, Los Angeles County, California",216800,Carthay,1400000US06037216800,"(34.055507, -118.369996)",Asthma_Related_ER_Visits_2014_1400000US06037216800,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,36.358862,"Census Tract 3024.01, Los Angeles County, California",302401,Glendale,1400000US06037302401,"(34.1301145, -118.2615235)",Asthma_Related_ER_Visits_2014_1400000US06037302401,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,32.635728,"Census Tract 1351.02, Los Angeles County, California",135102,West Hills,1400000US06037135102,"(34.188713, -118.6189975)",Asthma_Related_ER_Visits_2014_1400000US06037135102,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,54.97,"Census Tract 1041.24, Los Angeles County, California",104124,Lopez/Kagel Canyons,1400000US06037104124,"(34.287866, -118.376208)",Asthma_Related_ER_Visits_2014_1400000US06037104124,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,48.778484,"Census Tract 4006.04, Los Angeles County, California",400604,Azusa,1400000US06037400604,"(34.148685, -117.891244)",Asthma_Related_ER_Visits_2014_1400000US06037400604,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,22.366301,"Census Tract 2693, Los Angeles County, California",269300,Cheviot Hills,1400000US06037269300,"(34.0402885, -118.414036)",Asthma_Related_ER_Visits_2014_1400000US06037269300,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,51.768378,"Census Tract 2270.10, Los Angeles County, California",227010,Central-Alameda,1400000US06037227010,"(34.018875, -118.247064)",Asthma_Related_ER_Visits_2014_1400000US06037227010,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,33.899756,"Census Tract 1344.22, Los Angeles County, California",134422,West Hills,1400000US06037134422,"(34.203569, -118.630125)",Asthma_Related_ER_Visits_2014_1400000US06037134422,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,38.471111,"Census Tract 5342.03, Los Angeles County, California",534203,Bell Gardens,1400000US06037534203,"(33.956936, -118.154162)",Asthma_Related_ER_Visits_2014_1400000US06037534203,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,48.88,"Census Tract 4042.01, Los Angeles County, California",404201,Azusa,1400000US06037404201,"(34.127422, -117.8950465)",Asthma_Related_ER_Visits_2014_1400000US06037404201,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,35.317881,"Census Tract 4080.04, Los Angeles County, California",408004,West Covina,1400000US06037408004,"(34.037498, -117.915708)",Asthma_Related_ER_Visits_2014_1400000US06037408004,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,61.041242,"Census Tract 1204, Los Angeles County, California",120400,Panorama City,1400000US06037120400,"(34.2178505, -118.4330175)",Asthma_Related_ER_Visits_2014_1400000US06037120400,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,44.147284,"Census Tract 5515.01, Los Angeles County, California",551501,Downey,1400000US06037551501,"(33.935499, -118.1570615)",Asthma_Related_ER_Visits_2014_1400000US06037551501,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,19.987247,"Census Tract 4805, Los Angeles County, California",480500,South Pasadena,1400000US06037480500,"(34.1074225, -118.14498)",Asthma_Related_ER_Visits_2014_1400000US06037480500,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,53.243341,"Census Tract 2281, Los Angeles County, California",228100,Central-Alameda,1400000US06037228100,"(34.010118, -118.244922)",Asthma_Related_ER_Visits_2014_1400000US06037228100,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,21.880572,"Census Tract 2712, Los Angeles County, California",271200,Sawtelle,1400000US06037271200,"(34.031579, -118.4431825)",Asthma_Related_ER_Visits_2014_1400000US06037271200,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,37.746995,"Census Tract 1902.02, Los Angeles County, California",190202,Hollywood,1400000US06037190202,"(34.1033925, -118.335128)",Asthma_Related_ER_Visits_2014_1400000US06037190202,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,33.215022,"Census Tract 2964.02, Los Angeles County, California",296402,San Pedro,1400000US06037296402,"(33.7455135, -118.303183)",Asthma_Related_ER_Visits_2014_1400000US06037296402,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,27.89,"Census Tract 1132.37, Los Angeles County, California",113237,Chatsworth,1400000US06037113237,"(34.2451855, -118.6125745)",Asthma_Related_ER_Visits_2014_1400000US06037113237,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,40.080125,"Census Tract 5323.04, Los Angeles County, California",532304,Commerce,1400000US06037532304,"(33.985628, -118.152339)",Asthma_Related_ER_Visits_2014_1400000US06037532304,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,38.647236,"Census Tract 5340.01, Los Angeles County, California",534001,Bell Gardens,1400000US06037534001,"(33.9676565, -118.147259)",Asthma_Related_ER_Visits_2014_1400000US06037534001,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,32.21,"Census Tract 1398.01, Los Angeles County, California",139801,Tarzana,1400000US06037139801,"(34.153124, -118.5451245)",Asthma_Related_ER_Visits_2014_1400000US06037139801,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,35.557204,"Census Tract 5360, Los Angeles County, California",536000,South Gate,1400000US06037536000,"(33.9555625, -118.1907775)",Asthma_Related_ER_Visits_2014_1400000US06037536000,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,110.478661,"Census Tract 6002.01, Los Angeles County, California",600201,Westmont,1400000US06037600201,"(33.948816, -118.2970355)",Asthma_Related_ER_Visits_2014_1400000US06037600201,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,43.14,"Census Tract 2943.02, Los Angeles County, California",294302,Wilmington,1400000US06037294302,"(33.7848645, -118.2793115)",Asthma_Related_ER_Visits_2014_1400000US06037294302,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,21.15,"Census Tract 4086.26, Los Angeles County, California",408626,Rowland Heights,1400000US06037408626,"(33.984523, -117.919022)",Asthma_Related_ER_Visits_2014_1400000US06037408626,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,80.53281699999999,"Census Tract 2323, Los Angeles County, California",232300,Vermont Square,1400000US06037232300,"(33.9975775, -118.29803)",Asthma_Related_ER_Visits_2014_1400000US06037232300,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,41.500684,"Census Tract 4624, Los Angeles County, California",462400,Pasadena,1400000US06037462400,"(34.163408, -118.1263885)",Asthma_Related_ER_Visits_2014_1400000US06037462400,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,62.72,"Census Tract 5541.03, Los Angeles County, California",554103,Bellflower,1400000US06037554103,"(33.899347, -118.1209575)",Asthma_Related_ER_Visits_2014_1400000US06037554103,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,48.260857,"Census Tract 5523.01, Los Angeles County, California",552301,Norwalk,1400000US06037552301,"(33.911254, -118.0643675)",Asthma_Related_ER_Visits_2014_1400000US06037552301,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,36.41786,"Census Tract 4300.03, Los Angeles County, California",430003,Monrovia,1400000US06037430003,"(34.1682255, -117.942383)",Asthma_Related_ER_Visits_2014_1400000US06037430003,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,61.58,"Census Tract 5303.02, Los Angeles County, California",530302,East Los Angeles,1400000US06037530302,"(34.0277915, -118.1481645)",Asthma_Related_ER_Visits_2014_1400000US06037530302,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,28.287966,"Census Tract 1899.03, Los Angeles County, California",189903,Hollywood,1400000US06037189903,"(34.1026455, -118.34759)",Asthma_Related_ER_Visits_2014_1400000US06037189903,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,34.76669,"Census Tract 4081.35, Los Angeles County, California",408135,West Covina,1400000US06037408135,"(34.0169595, -117.8983025)",Asthma_Related_ER_Visits_2014_1400000US06037408135,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,57.84875,"Census Tract 5023.02, Los Angeles County, California",502302,West Whittier-Los Nietos,1400000US06037502302,"(33.965715, -118.069052)",Asthma_Related_ER_Visits_2014_1400000US06037502302,01/01/2014
